"","forest","plot","ba","ht"
"609","113","25516O",125.898958915516,30.1388888888889
"610","113","25616O",50.3890367684638,37
"611","113","25716O",89.693126295984,57.5
"612","113","25916O",49.1827257355025,75
"613","113","26016O",38.0494864527233,37.7777777777778
"614","113","26416O",102.930574138051,49.4666666666667
"615","113","26516O",123.568148207185,67.7058823529412
"616","113","26716O",52.6613833634084,58.125
"617","113","26816O",65.935849461323,51.4
"618","113","26916O",79.3487813944164,53.4166666666667
"619","114","2730O",53.8399807594985,64.8571428571429
"620","113","27816O",40.0273076133836,88.4
"621","113","27916O",96.8729721613077,43.6315789473684
"622","113","2816O",18.2846524592975,34.5
"623","113","28616O",40.1831514928479,18.4166666666667
"624","110","289630O",161.690421579189,44.3421052631579
"625","113","29016O",35.8362637284205,59.2
"626","110","290330O",65.1457152391171,50.9333333333333
"627","110","291130O",154.693574599193,71.3
"628","110","291230O",240.474116355422,62.4565217391304
"629","110","291430O",163.159378716213,53.7142857142857
"630","110","291530O",86.6492094717278,23.7692307692308
"631","113","2916O",48.0373513963897,53.8333333333333
"632","110","291830O",21.3061797536504,14
"633","110","291930O",39.4572235549788,58.7
"634","110","292130O",64.1887926825441,22.4166666666667
"635","110","292330O",243.279992286022,69.7906976744186
"636","110","292430O",35.3175161825108,38.7142857142857
"637","110","292630O",161.456097722046,68.1935483870968
"638","110","292730O",163.881532484068,56.4722222222222
"639","110","292830O",145.724601910980,66.7307692307692
"640","110","292930O",116.517307033430,52.5
"641","110","293030O",34.2866821961933,53.5
"642","114","2930O",161.606426911663,83.3548387096774
"643","110","293130O",193.720693050265,46.7179487179487
"644","110","293230O",106.039039643716,83.8
"645","110","293330O",149.236097954047,40.5945945945946
"646","110","293430O",142.298563139508,59.6071428571429
"647","110","294030O",63.027111723176,55.8666666666667
"648","110","294530O",61.1159765238003,63.5294117647059
"649","110","294630O",132.403367711279,64.5
"650","110","294830O",32.0090833429101,50.375
"651","110","294930O",104.515588293651,62.5714285714286
"652","110","295030O",76.6069384564844,82.235294117647
"653","110","295130O",70.7212510967396,54.0666666666667
"654","110","295330O",93.2934850415357,64.3809523809524
"655","110","295430O",100.079107193447,71.7307692307692
"656","110","295530O",152.743875279219,64.275
"657","110","295630O",143.178274276762,86.4
"658","110","295730O",232.320792420592,67.36
"659","110","295930O",79.6733988176559,66.5714285714286
"660","110","296030O",120.003385196777,60.6666666666667
"661","110","296130O",80.0720699760605,29.64
"662","110","296230O",81.8348543115631,89.6666666666667
"663","110","296330O",124.997000305084,55.84
"664","110","296430O",191.618397461082,63.4418604651163
"665","110","296530O",54.4083892994372,81.2857142857143
"666","110","296630O",148.382180881554,46.906976744186
"667","110","296730O",126.579488512284,63.0416666666667
"668","114","296830O",134.472475638138,57.68
"669","110","296930O",5.71444647533629,82
"670","110","297030O",114.033842484125,33.625
"671","110","297130O",109.957403554244,58.5238095238095
"672","110","297230O",40.2839651962864,67.5
"673","110","297330O",177.105623821749,78.1944444444444
"674","114","297430O",87.0119323202471,80.8181818181818
"675","114","297530O",28.0192979863542,39.1428571428571
"676","114","297630O",40.9361277711095,46.75
"677","114","297730O",44.0012434650507,115.181818181818
"678","114","297830O",104.828117526645,80.074074074074
"679","114","297930O",34.2128895819114,20.3
"680","114","298030O",43.564145328029,25.7222222222222
"681","114","298130O",39.1212291429132,29.5263157894737
"682","113","29816O",71.7019801661303,48.9
"683","114","298230O",4.03120150865148,107
"684","114","298430O",31.0714071225746,64.6
"685","114","298530O",94.588265873439,54.4090909090909
"686","114","298730O",11.4288936572193,68
"687","114","298830O",112.533303068646,92.7857142857143
"688","114","298930O",92.49122013962,72.1923076923077
"689","114","299030O",97.1455988861368,77.8235294117647
"690","114","299130O",72.9738533487612,56.2352941176471
"691","114","299330O",172.911838420955,82.8666666666667
"692","114","299430O",136.979879054507,70.7407407407407
"693","114","299530O",31.0409358971661,43.4285714285714
"694","114","299630O",13.1960396392449,26.6
"695","114","299730O",151.291397475208,86.6153846153846
"696","114","299830O",117.689011363193,79.9
"697","114","299930O",133.044266004414,71.8461538461538
"698","114","300030O",53.0195192279787,59
"699","114","300130O",233.51684542541,59.2352941176471
"700","114","300230O",94.8889329452466,41
"701","114","300330O",187.627572858431,66.2439024390244
"702","114","300530O",83.6903553272216,53.35
"703","114","300730O",114.756854868896,22.2222222222222
"704","114","300830O",26.6000544032569,18.1111111111111
"705","114","300930O",75.3186475072525,60.0714285714286
"706","114","301030O",70.3169773113589,23.6551724137931
"707","114","301130O",224.487739403553,39.1
"708","114","301330O",112.292157781333,68.8
"709","114","301430O",10.4223792515756,33
"710","114","301530O",227.531813173270,61.1333333333333
"711","114","301630O",30.7081591318631,59.7142857142857
"712","114","301730O",98.087285911662,65.8571428571429
"713","114","301830O",151.794736685488,71.2926829268293
"714","113","301930O",34.2866816235071,63.5
"715","114","302030O",176.094374491855,79.625
"716","114","302130O",27.1999693983546,13.3571428571429
"717","114","302230O",254.624740205625,85.5333333333333
"718","114","302330O",112.245323524937,65.5714285714286
"719","114","302430O",53.1924897580404,82.3636363636364
"720","114","302630O",95.544901726703,65.2941176470588
"721","113","302730O",11.4288943193535,35
"722","114","302930O",161.708551749507,83.2413793103448
"723","113","303030O",149.889290988714,81.6785714285714
"724","114","3030O",111.038213536944,44.7083333333333
"725","113","303130O",222.341639262190,84.8928571428571
"726","113","303230O",171.001613959799,62.462962962963
"727","113","303330O",85.6706835374437,57.9375
"728","113","303430O",87.6183625597152,40.9444444444444
"729","113","303630O",211.434536434545,89.027027027027
"730","114","303730O",72.0020247700234,68.5555555555556
"731","114","303830O",170.263787146465,99.21875
"732","114","303930O",38.3282756041364,53.6363636363636
"733","114","304030O",148.30358808107,58.9
"734","114","304130O",124.112548126433,65.6296296296296
"735","114","304330O",42.3365613210091,31.7333333333333
"736","114","304430O",44.3916891255905,64.3
"737","114","304530O",71.232548573518,27.3913043478261
"738","114","304630O",123.618364325514,66.6857142857143
"739","114","304730O",119.697742230363,40.84
"740","114","304830O",73.5689383499342,91
"741","114","305030O",150.919254099992,67.4285714285714
"742","114","305130O",198.908123371913,88.1698113207547
"743","113","30516O",163.580113523196,59.6818181818182
"744","114","305230O",208.193007935136,91.9512195121951
"745","114","305330O",76.0086860756364,77.7894736842105
"746","114","305430O",39.3553201164039,64.1111111111111
"747","114","305530O",73.1081336125041,66.1052631578947
"748","114","305630O",150.596514012813,63.972972972973
"749","114","305830O",142.861173962722,62.32
"750","114","306030O",12.0036124706919,38
"751","114","306330O",80.0022572836867,68.8571428571429
"752","114","306430O",45.6001552389003,50.3636363636364
"753","114","306530O",79.525252504166,45.3
"754","114","306730O",58.9320969954302,54.8571428571429
"755","114","306830O",60.5678341163005,53.8666666666667
"756","114","307130O",12.0036111377513,52.6666666666667
"757","114","307230O",16.2737046393112,61.5
"758","110","307330O",69.4892665949491,48.7777777777778
"759","114","307430O",45.3378363703364,20.5238095238095
"760","110","307530O",62.7587677067836,59.25
"761","114","307630O",5.71444634934534,81
"762","110","307730O",103.854201505542,73.95
"763","110","307930O",110.881287867238,35.1515151515151
"764","110","308130O",30.8025541163578,81.1666666666667
"765","110","308230O",85.9746285623054,34.6666666666667
"766","110","308330O",118.747148605034,58.3448275862069
"767","110","308430O",36.0141061570923,59.8888888888889
"768","110","308630O",116.234783528558,44.15625
"769","110","308730O",103.704410643308,38.90625
"770","110","308930O",142.190885384866,48.6176470588235
"771","110","309030O",99.7959260289636,30
"772","110","309230O",60.0369636631931,33.3636363636364
"773","110","309330O",40.0158545421025,50.9
"774","110","309430O",77.4453137896367,49
"775","110","309530O",104.816657523843,49.5384615384615
"776","110","309630O",65.8938153121376,57.9333333333333
"777","110","310430O",41.8991743130702,63.1666666666667
"778","110","310830O",137.672811022432,59.4594594594595
"779","110","311030O",149.870006141639,53.5384615384615
"780","113","31116O",16.0135412158151,51
"781","110","311230O",142.861166722021,106.6
"782","110","311330O",204.005757006771,68.2745098039216
"783","110","311430O",84.5276408591797,82.4666666666667
"784","110","311530O",104.131580049619,50.9259259259259
"785","110","311630O",177.955373636804,75.5833333333333
"786","110","311730O",108.032923851312,67.4090909090909
"787","110","311830O",22.8577972949948,122.5
"788","110","311930O",64.8457765741383,78
"789","110","312030O",149.198123781431,81.8620689655172
"790","110","312130O",54.5160870949307,22.1666666666667
"791","113","31216O",141.676080295697,75.2272727272727
"792","110","312230O",165.718968179081,88.8275862068966
"793","110","312330O",87.1913514745111,25.3846153846154
"794","110","312430O",20.9759485424828,18.9285714285714
"795","110","312530O",158.815460284782,93.3928571428571
"796","110","312630O",52.1233753644149,40.5
"797","110","312730O",99.1752683879258,47.05
"798","110","312930O",200.005648974647,77.6285714285714
"799","110","313030O",17.5843328092771,52
"800","114","3130O",198.573486858949,66.2222222222222
"801","110","313130O",111.741857488107,37.32
"802","110","313330O",212.637723524417,36.1875
"803","110","313430O",161.911286844289,42.5526315789474
"804","110","313630O",239.07484066841,68.4666666666667
"805","110","313830O",139.884502141558,48.7368421052632
"806","110","313930O",12.5555665223255,21.25
"807","110","314030O",42.6484710599269,12.1153846153846
"808","110","314130O",115.327513796432,74.1818181818182
"809","113","31416O",144.007335748282,77.2777777777778
"810","110","314230O",277.339370652890,44
"811","110","314330O",59.905783507926,61.4166666666667
"812","110","314430O",148.204679026864,83.1785714285714
"813","110","314530O",139.899984244417,37.53125
"814","110","314630O",63.7128285110216,35.75
"815","110","314730O",183.201811730735,51.2
"816","113","31516O",187.602457884171,60.8571428571429
"817","113","31716O",90.3881321011832,55.5714285714286
"818","113","31816O",154.413859726765,69.7
"819","113","31916O",118.810743504601,43.2272727272727
"820","113","32116O",16.0004508316913,36
"821","114","3230O",238.293240671675,87.6595744680851
"822","113","32316O",86.629053691541,58.8181818181818
"823","113","32416O",196.643558164087,66.2962962962963
"824","106","32616O",112.399143539090,80.5333333333333
"825","106","32716O",70.823715833615,52.8181818181818
"826","106","32816O",48.0013574118846,91.6666666666667
"827","106","32916O",97.9531134193278,72.4285714285714
"828","106","33016O",48.3087497966235,48.1428571428571
"829","113","330O",81.0368808805796,68.2941176470588
"830","106","33216O",81.5063667859682,39.9166666666667
"831","114","3330O",142.861174554030,66.28
"832","106","33416O",40.3349208588492,61
"833","106","33516O",11.5672417415784,14.4
"834","106","33816O",64.0148974356398,62
"835","106","34016O",117.063451881408,59.5
"836","113","34216O",52.7301075760985,62
"837","114","3430O",165.692210999999,67.21875
"838","106","34316O",104.002932359781,76.9230769230769
"839","113","34516O",139.620959514866,53.2608695652174
"840","113","34716O",160.74083167325,74.1428571428571
"841","113","34816O",124.984121259685,58.625
"842","114","3630O",101.710256909526,27.8205128205128
"843","114","3830O",87.46444858538,29.9
"844","110","386530O",80.0022606498814,52.7
"845","110","387130O",81.8652395291564,51.9375
"846","110","387230O",57.1444698113894,54.6
"847","110","387330O",151.525227507156,48.4411764705882
"848","110","387430O",40.1984962001932,29.4285714285714
"849","110","387530O",165.718959871937,67.3448275862069
"850","110","387630O",89.7379274592952,52.6875
"851","110","387730O",7.64287997033033,11.5
"852","110","387830O",38.4504866005011,23.2727272727273
"853","110","387930O",125.855589365458,40.5217391304348
"854","110","388030O",113.900759620353,42.6521739130435
"855","110","388130O",133.534674345202,22.14
"856","110","388230O",151.116165683844,46.96875
"857","110","388330O",107.472648033667,49.1578947368421
"858","110","388430O",87.3700400772014,31.7647058823529
"859","110","388530O",24.4613085119589,26.8571428571429
"860","110","388730O",147.598275353014,44.9545454545455
"861","110","388830O",162.521838848636,49.8787878787879
"862","110","388930O",160.100923826774,58.6129032258064
"863","110","389030O",47.6789113089473,33.6666666666667
"864","110","389230O",10.8865638150115,14
"865","110","389330O",120.053772540850,32.5714285714286
"866","110","389530O",138.320721456787,55.1034482758621
"867","110","389630O",35.0183184507057,43.125
"868","110","389730O",133.102704866173,54.0344827586207
"869","110","389830O",124.03379842568,44.7777777777778
"870","110","389930O",27.4313815592503,13
"871","110","390130O",31.9709544386429,41.125
"872","110","390230O",28.5722342288342,28.6
"873","110","390330O",70.931899992126,53.6428571428571
"874","110","390530O",155.636461295838,88.3928571428571
"875","110","390630O",72.5176317543171,20
"876","110","390730O",146.670811484810,83.1363636363636
"877","110","390830O",16.1015457109603,22.8571428571429
"878","110","390930O",220.609776265124,57.6530612244898
"879","110","391030O",12.1453462133474,77
"880","110","391230O",156.345255836290,72.725
"881","110","391330O",211.397701453354,67.1896551724138
"882","110","391630O",40.2977981068669,66.7777777777778
"883","110","392230O",59.2078950324417,31.25
"884","110","392430O",143.799963718906,44.7692307692308
"885","110","392530O",140.109181516396,63.75
"886","110","392630O",28.5722367671195,79.4
"887","110","392830O",56.5935404616648,95.6
"888","110","392930O",105.053186068922,35.6785714285714
"889","110","393030O",84.2226463777109,43.6842105263158
"890","114","3930O",210.751676197649,52.6
"891","110","393130O",90.85435106801,60.24
"892","110","393230O",164.304568417544,65.975
"893","110","393330O",87.3751819824387,46.2
"894","110","393430O",76.7982694744392,56.5625
"895","110","393630O",110.347458879759,28.3658536585366
"896","110","393730O",61.5763592599249,41.8125
"897","110","393830O",35.4730183555393,42.4
"898","110","394030O",137.579325165927,60.8717948717949
"899","116","394130O",16.0690646572695,26
"900","110","394230O",168.004739790851,99.2142857142857
"901","110","394330O",67.4179582974762,32.4516129032258
"902","110","394430O",20.0136545955806,43.8
"903","114","394730O",49.7685006822608,53.8461538461538
"904","114","394830O",76.5065109225081,70.7368421052632
"905","114","394930O",86.4417943956132,38.5769230769231
"906","114","395030O",75.1490407361942,73.2105263157895
"907","114","395230O",143.484137917628,65.6842105263158
"908","114","395330O",82.3649974010734,73.1428571428571
"909","114","395430O",60.6280655942659,46.4285714285714
"910","114","395530O",146.861239701029,31.5
"911","114","395630O",62.8589160604562,68.4545454545455
"912","114","395830O",55.6993852474674,55.6428571428571
"913","114","395930O",82.0342562647097,38.2647058823529
"914","114","396030O",45.9919355759693,47.3076923076923
"915","114","396130O",14.8817677646691,58
"916","114","396230O",35.9229840891692,43
"917","114","396430O",61.9181367128877,44.25
"918","114","396530O",193.735436939882,97.9019607843137
"919","114","396630O",101.218449001732,85.8148148148148
"920","114","396730O",35.3385546399971,102.5
"921","114","396930O",70.9525805090041,49.4210526315789
"922","114","397030O",16.0413579046235,54.5
"923","114","397130O",53.5546649587755,44.7
"924","114","397230O",242.731118937545,94.8548387096774
"925","114","397430O",77.6924999988536,33.8148148148148
"926","114","397530O",170.555963490606,85.7741935483871
"927","114","397630O",114.981564988761,72.5238095238095
"928","114","397730O",71.0975878384377,53.3125
"929","114","397830O",71.1009718096005,61.3157894736842
"930","114","397930O",81.3243961428106,54.55
"931","114","398030O",185.787062664517,87.9787234042553
"932","114","398130O",49.8139289594202,29
"933","114","398230O",47.5911655404286,50.6363636363636
"934","114","398430O",213.095300852671,34.9583333333333
"935","114","398630O",123.896456045820,32.7173913043478
"936","114","398730O",131.281081339312,83.4230769230769
"937","114","398830O",172.716539740854,74.764705882353
"938","113","398930O",120.003385449292,90.6666666666667
"939","113","399030O",118.687625078865,30.45
"940","113","399130O",255.877340459519,71.030303030303
"941","113","399330O",96.0027018129941,100.5
"942","113","399430O",176.516499364661,69.1304347826087
"943","113","399530O",40.0076753457968,52.3
"944","113","399630O",34.2560235013103,57.1428571428571
"945","113","399730O",258.918069653263,29.4130434782609
"946","113","399830O",104.002932885997,76
"947","113","400030O",116.253004274538,58.1333333333333
"948","113","400130O",61.4175560018171,46.6923076923077
"949","113","400230O",61.2779655252284,68.7333333333333
"950","113","400430O",40.0011351049067,72
"951","113","400530O",152.021084629047,83.2
"952","113","400630O",75.4152113557634,32.8333333333333
"953","113","400730O",253.505810567999,64.734693877551
"954","113","400830O",203.474486735111,66.8518518518518
"955","113","400930O",172.606885758565,70.92
"956","113","401030O",94.076233684682,57.4444444444444
"957","113","401130O",96.7390187487008,57.9230769230769
"958","113","401230O",83.3713132266922,64.0588235294118
"959","113","401330O",50.9024755617372,43.1666666666667
"960","113","401430O",34.9622178557879,46.8571428571429
"961","113","401530O",69.7895852192436,87.6923076923077
"962","113","401630O",32.0009020676445,71.25
"963","113","401730O",116.016361984956,71.7586206896552
"964","113","401830O",161.241047758673,90.5172413793103
"965","113","401930O",14.2436316566068,71.3333333333333
"966","113","402030O",137.42956560982,86.84
"967","113","402230O",157.840778947952,68.6
"968","113","402430O",162.964242159395,72.36
"969","113","402530O",93.3359690717161,66.0714285714286
"970","113","402630O",106.398664760231,59.2105263157895
"971","114","402730O",177.147842114313,138.645161290323
"972","113","402830O",9.58738492203557,19.6666666666667
"973","114","402930O",33.152601954587,13.7777777777778
"974","113","403030O",211.372585032462,45.1136363636364
"975","114","4030O",122.581018689869,29.2058823529412
"976","113","403130O",148.782777349277,64.0666666666667
"977","114","403230O",110.658186222397,27.6551724137931
"978","114","403330O",174.132173434650,34.3488372093023
"979","114","403430O",163.047932491834,70.0967741935484
"980","114","403530O",14.1528018274862,23.625
"981","113","403630O",100.002818731769,96
"982","113","403730O",80.3388608599724,96.3333333333333
"983","114","403830O",301.788957225713,47.5087719298246
"984","114","403930O",156.371319984037,58.025
"985","114","404030O",80.0022563476994,71.6
"986","114","404130O",92.3356066318593,66.4705882352941
"987","116","404230O",97.9518752051984,40.8095238095238
"988","116","404330O",20.3129775561699,21.8571428571429
"989","114","404430O",128.503242706702,60.4814814814815
"990","116","404530O",47.2621712550259,48.3
"991","114","404630O",28.0040635146044,86.5714285714286
"992","116","404730O",19.8101417955482,45
"993","116","404830O",33.1674370382262,32.2
"994","116","405030O",66.0977269417207,36.6363636363636
"995","116","405130O",6.75555125970922,57
"996","116","405230O",91.2999211557212,53.1333333333333
"997","116","405330O",15.6071340011758,17.4285714285714
"998","116","405430O",121.469863284579,50.9642857142857
"999","116","405630O",78.81699576968,58
"1000","116","405730O",69.6234686584747,40.6428571428571
"1001","116","405930O",138.139141919023,83.5142857142857
"1002","116","406030O",162.754789494173,51.1071428571429
"1003","116","406130O",88.9022017110257,47.2857142857143
"1004","116","406230O",72.0020299923757,86.8888888888889
"1005","116","406330O",143.725354931919,36.7115384615385
"1006","116","406430O",41.9104092448658,25
"1007","116","406530O",85.9958294067057,53.5416666666667
"1008","116","406730O",49.4215067340336,58
"1009","110","406830O",80.6703567389989,62.6315789473684
"1010","116","406930O",99.185103681523,56.1842105263158
"1011","110","407030O",24.5929979863332,50.8333333333333
"1012","110","407430O",70.7338309398232,42.85
"1013","110","407530O",155.679307605964,74.7272727272727
"1014","110","407630O",8.02967780803039,91.5
"1015","110","407730O",26.5237686704285,68.5
"1016","110","407830O",163.607527434246,77.5813953488372
"1017","110","408030O",11.4288939483932,73
"1018","110","408130O",90.6651652271484,57.7692307692308
"1019","106","40816O",72.0020290392078,60.2222222222222
"1020","110","408230O",12.0199738326538,57.6666666666667
"1021","110","408330O",36.6838395993585,53.6666666666667
"1022","110","408430O",144.515081406378,49.972972972973
"1023","110","408530O",109.039810049105,43.75
"1024","110","408730O",114.837646894341,45.1379310344828
"1025","110","408830O",169.419982877117,45.4545454545455
"1026","110","408930O",109.909273028505,73.7037037037037
"1027","106","40916O",142.220117633873,38.9642857142857
"1028","110","409630O",34.6232804404981,49.2857142857143
"1029","110","409830O",29.0981705680004,63.5
"1030","110","409930O",121.733298488438,72.1875
"1031","110","410130O",133.809509028550,81.8
"1032","106","41016O",54.316028730387,26.95
"1033","110","410230O",70.5859465621373,54.2
"1034","110","410330O",100.174991882430,63.5555555555556
"1035","110","410430O",109.100432494964,92.2
"1036","110","410530O",46.4729245114111,72.1111111111111
"1037","110","410630O",51.0403910472608,30
"1038","110","410730O",47.0884123653198,26.3846153846154
"1039","110","410830O",33.1668660349368,22.1
"1040","110","410930O",52.9758338499807,30.25
"1041","110","411030O",42.2232028700351,19.2666666666667
"1042","110","411130O",116.795461168845,52.52
"1043","110","411230O",141.468753868704,67.68
"1044","110","411330O",317.698548586563,64.3666666666667
"1045","110","411430O",107.313698742661,67
"1046","110","411530O",158.013073392112,43.3157894736842
"1047","110","411630O",140.702058407822,78.2
"1048","110","411730O",79.247328561426,43.7692307692308
"1049","110","411830O",78.9993150578844,39
"1050","110","411930O",97.3504151779034,41.8095238095238
"1051","110","412030O",129.895660968046,60.8214285714286
"1052","110","412130O",169.268577481143,33.4347826086956
"1053","110","412230O",11.8290417786401,21.3333333333333
"1054","110","412330O",89.4130075308524,55.1111111111111
"1055","110","412430O",118.553983027589,53.2608695652174
"1056","110","412530O",130.533246342862,81.6666666666667
"1057","110","412730O",18.6348105465598,22.2
"1058","110","412930O",36.0888919176134,30.7777777777778
"1059","114","4130O",90.539682155157,48.1578947368421
"1060","110","413130O",264.007451033041,55.6060606060606
"1061","110","413330O",77.3142983626272,33.6875
"1062","110","413730O",126.275612544398,51.7142857142857
"1063","106","41916O",52.0363380297146,46.7142857142857
"1064","106","42016O",181.330329885865,86.4166666666667
"1065","106","42216O",12.2151956644590,17.25
"1066","106","42416O",77.5030900903631,37.4
"1067","106","42516O",60.63870126759,55.6666666666667
"1068","106","42716O",64.0018053230947,60.25
"1069","106","42816O",71.1859474447629,49.6153846153846
"1070","114","430O",180.631452532321,57.8421052631579
"1071","113","4316O",24.0006771596897,50.6666666666667
"1072","106","43716O",159.557203618617,94.7
"1073","106","44016O",122.948629013072,61.0625
"1074","106","44216O",49.221993218101,49.875
"1075","106","44416O",58.4232281577466,67.1111111111111
"1076","106","45516O",231.745766586407,92.2903225806452
"1077","106","46016O",56.8655193032118,68
"1078","113","4616O",23.4234819982433,46.3333333333333
"1079","114","4730O",175.405227333790,44.0909090909091
"1080","106","48216O",67.3659278025434,79.5555555555556
"1081","106","48316O",199.677153253064,72.1111111111111
"1082","106","48416O",164.013317068329,81.8095238095238
"1083","106","48716O",223.999559176424,44.5813953488372
"1084","110","490630O",144.145175028741,68.962962962963
"1085","110","490830O",121.464308593063,83.4545454545455
"1086","110","490930O",79.9312511759986,40.5263157894737
"1087","110","491030O",104.739266655187,77.1428571428571
"1088","110","491130O",136.793869095661,29.3658536585366
"1089","110","491230O",77.952439953805,47.4285714285714
"1090","110","491330O",117.589305119200,53.8333333333333
"1091","110","491430O",108.573608546089,51.1904761904762
"1092","110","491530O",11.3080714555404,23
"1093","110","491630O",108.054525904287,27.6785714285714
"1094","110","491730O",68.755532540041,33.6666666666667
"1095","110","491830O",31.6016278651337,42.6666666666667
"1096","110","491930O",119.200018945167,88.3333333333333
"1097","110","492030O",133.398107746117,83.4166666666667
"1098","110","492330O",81.9891285136125,52.6875
"1099","110","492430O",133.737777358662,57.5
"1100","110","492630O",123.743375712792,44.3181818181818
"1101","110","492730O",100.940803146267,34.2941176470588
"1102","110","492830O",34.2866780067018,48.6666666666667
"1103","110","492930O",86.6560340023184,35.2631578947368
"1104","110","493030O",219.798093065998,65.3333333333333
"1105","114","4930O",177.969063700257,73.025641025641
"1106","110","493130O",40.0011289382377,32.5714285714286
"1107","110","493330O",226.965167396997,77.9310344827586
"1108","110","493530O",134.267671084193,68.0909090909091
"1109","110","493630O",32.4993401251498,42.5555555555556
"1110","110","493730O",128.943834076884,93.4193548387097
"1111","110","493930O",137.526048500182,114.25
"1112","110","494030O",133.995031515370,87.2571428571429
"1113","110","494130O",73.9106952388823,34.2571428571429
"1114","110","494230O",204.00578152941,86.8039215686274
"1115","110","494330O",27.2206988266281,25.9333333333333
"1116","110","494430O",51.6844972932098,25.0714285714286
"1117","110","494530O",127.695183046488,53.05
"1118","110","494630O",215.468280800463,75.0555555555556
"1119","110","494730O",100.00282174838,69.2
"1120","110","494830O",4.82805336363105,25
"1121","110","494930O",220.006196199516,104.145454545455
"1122","110","495030O",149.072312468351,36.5348837209302
"1123","106","49516O",48.88369090352,30.6428571428571
"1124","110","495430O",4.83296195030864,61
"1125","110","495530O",58.3833382113788,64
"1126","110","496130O",60.240583410948,63.6666666666667
"1127","110","496430O",149.676309532668,60.1463414634146
"1128","110","496630O",64.8215656503785,63.3125
"1129","110","496730O",68.0051908712854,66.1176470588235
"1130","110","496830O",82.6822051326258,47.7307692307692
"1131","110","496930O",64.5013713575521,64.9333333333333
"1132","110","497130O",76.3129233187852,59.8947368421053
"1133","106","49716O",175.9840957202,68.04
"1134","110","497230O",28.0155140550491,80.1428571428571
"1135","116","497830O",66.5570002086917,55.2173913043478
"1136","116","498030O",64.0083489546686,83
"1137","116","498230O",73.8769513003967,21.2777777777778
"1138","116","498330O",135.883664744895,55.9090909090909
"1139","116","498430O",203.357695091588,49.5769230769231
"1140","116","498530O",151.819902871862,62.5384615384615
"1141","116","498630O",164.380853644881,54.0975609756098
"1142","116","498730O",81.9002988310278,66.8
"1143","116","498830O",117.130032401190,63.3235294117647
"1144","116","498930O",101.763931824921,65.76
"1145","116","499030O",36.3389912286685,38.2857142857143
"1146","116","499130O",72.0727897735185,33.2
"1147","106","49916O",36.7721985500945,46.4285714285714
"1148","116","499230O",108.121876072716,65.7333333333333
"1149","116","499330O",212.928205492628,58.05
"1150","116","499430O",104.901742127219,72.8076923076923
"1151","116","499530O",67.5513330943297,52.25
"1152","116","499630O",159.016112510483,75.7560975609756
"1153","116","499730O",88.0024822715994,33.2727272727273
"1154","116","499830O",48.1070942685342,50.1666666666667
"1155","116","499930O",218.779927807560,69.5
"1156","116","500030O",137.962605903658,46.9523809523809
"1157","116","500130O",148.395750145238,64.9047619047619
"1158","106","50016O",64.6800118118445,20.5333333333333
"1159","116","500230O",87.4013635973892,33.125
"1160","116","500330O",132.373408123032,49.4761904761905
"1161","113","500530O",140.554636827111,44.5714285714286
"1162","116","500630O",43.7383167610155,32.3
"1163","113","500730O",54.8567888773526,58.8181818181818
"1164","113","500830O",190.526946257826,65.2105263157895
"1165","116","500930O",39.9579663764612,33.2916666666667
"1166","116","501030O",175.467041432859,46.0769230769231
"1167","113","501130O",161.810707972206,49.16
"1168","106","50116O",76.6794390567303,44.4166666666667
"1169","116","501230O",133.180696583444,47.9
"1170","113","501330O",139.552956016455,60.9166666666667
"1171","113","501430O",76.6727824289798,40.1
"1172","113","501530O",179.541448200937,93.5625
"1173","113","501630O",123.639642937391,50.4545454545455
"1174","113","501730O",121.962481834691,50.0322580645161
"1175","113","501830O",23.021074726293,28.5714285714286
"1176","113","502030O",153.247386747255,70.78125
"1177","113","502130O",164.478811866034,41.3461538461538
"1178","106","50216O",289.488097469951,72.2142857142857
"1179","113","502230O",137.146725961469,78.6666666666667
"1180","113","502330O",68.5733689692008,74.75
"1181","113","502430O",171.620842423128,67.2608695652174
"1182","113","502530O",108.969530175045,88
"1183","113","502630O",36.4891253951482,55.1
"1184","113","502730O",60.0082379381335,112.066666666667
"1185","113","502830O",53.4160089422832,40.6666666666667
"1186","113","502930O",68.1938689549614,34.3333333333333
"1187","113","503030O",32.5975149064828,18.75
"1188","114","5030O",109.705844710208,88.25
"1189","113","503130O",11.6626445834667,40.3333333333333
"1190","113","503230O",164.758209199896,65.6
"1191","113","503330O",97.3804332352881,42.8571428571429
"1192","113","503430O",91.4311522002702,72.125
"1193","113","503530O",338.848481146014,95.4444444444444
"1194","113","503630O",221.882413104749,89.0769230769231
"1195","113","503730O",114.288940422981,73.7
"1196","113","503830O",34.6817184482154,72
"1197","113","503930O",104.302282005059,63.45
"1198","113","504130O",4.01483903344227,70
"1199","116","504230O",44.0012424966657,59.4545454545455
"1200","116","504330O",69.5028655958331,73.7777777777778
"1201","116","504430O",8.00022540613726,46
"1202","116","504530O",101.042348360221,51.2352941176471
"1203","116","504630O",80.0022574355304,85.1
"1204","116","504730O",147.567820172745,93.7368421052632
"1205","116","504930O",32.0009033985671,61.25
"1206","116","505030O",195.920950741385,63.5490196078431
"1207","116","505130O",174.296842487748,61.0645161290323
"1208","116","505230O",202.253831560321,87.3448275862069
"1209","116","505330O",64.8875213435964,54.1764705882353
